I,A,V,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,lambda3_real,lambda3_imag,max_real_eig,min_real_eig,unstable_direction_I,unstable_direction_A,unstable_direction_V,param_alpha_I,param_alpha_A,param_alpha_V,param_beta_IA,param_beta_AV,param_beta_VI,param_gamma_I,param_gamma_A,param_gamma_V,param_w
0.5049204553256834,-0.4095501719905234,0.7289866984843056,-0.31695775365882073,0.0,0.33611418855875097,0.0,0.46499484768929833,0.0,0.46499484768929833,-0.31695775365882073,0.6809950779863362,0.7157603903052281,0.15470218947542846,0.3669841179059238,0.37266243497280077,0.4192977876051421,0.48140999660703127,0.22468576880647356,0.7620827832194724,0.4750381326025761,0.9850973324916588,1.1719961296905346,0.1733104915847725
0.7416405544055859,0.12632667598548186,0.1273151283264215,-0.8283686973218723,0.0,0.10628133679445602,0.0,-0.07425059695552919,0.0,0.10628133679445602,-0.8283686973218723,-0.8992981003455759,-0.22122482048205735,-0.377256551324851,0.38551947464548914,0.6360915037527572,0.6023178358980493,1.3502809442948225,0.09411662838429616,1.1325438380784512,0.41836345702615396,0.7125041184938308,1.4480649043708518,0.9914867221571166
-0.38599099398265735,0.7179257442096909,0.925559187201601,1.3800200551912931,0.0,-0.6265589997477904,0.0,0.42957301313623686,0.0,1.3800200551912931,-0.6265589997477904,0.8396126627123737,0.37261151420785615,0.39523567158439316,0.7863592470263754,0.5584486284398971,0.5656336786283729,0.4402416154322902,0.7597054802185623,1.1660441642744452,0.10078666172960322,0.6383189346088318,0.7661203473775089,0.28261811400497067
0.054127310802477985,-0.06780947324565666,0.156368127090623,0.2935853178632992,0.0,-0.04737911522822666,0.0,0.0547527719945188,0.0,0.2935853178632992,-0.04737911522822666,-0.9170796169975856,-0.3925586820454933,0.06973275584879146,0.7024031167652846,0.7710808165635706,0.47032871389910214,1.1406636252149551,0.6004197141911763,0.4837619446186638,0.6036046610685468,0.8773133090726338,0.5784249678630109,0.7934886234960842
0.0541273108129342,0.06780947328372956,-0.1563681271381297,0.29109534602529763,0.0,-0.04961145961370415,0.0,0.052862585927766534,0.0,0.29109534602529763,-0.04961145961370415,-0.9218938001461978,0.38051274308921984,-0.07295117270283921,0.7024031167652846,0.7710808165635706,0.47032871389910214,1.1406636252149551,0.6004197141911763,0.4837619446186638,0.6036046610685468,0.8773133090726338,0.5784249678630109,0.7934886234960842
-0.054127310800779725,0.06780947324610119,0.15636812709687994,0.3094751588059024,0.0,-0.046903046437271445,0.0,0.05241267517024664,0.0,0.3094751588059024,-0.046903046437271445,-0.9319645661819318,-0.3555496992901598,-0.07089752263655295,0.7024031167652846,0.7710808165635706,0.47032871389910214,1.1406636252149551,0.6004197141911763,0.4837619446186638,0.6036046610685468,0.8773133090726338,0.5784249678630109,0.7934886234960842
-0.0541273108012031,-0.0678094732432043,-0.1563681270964285,0.31174893706424733,0.0,-0.041498798883424504,0.0,0.05844944347875283,0.0,0.31174893706424733,-0.041498798883424504,-0.927924827280517,0.366169178183622,0.06982583952057883,0.7024031167652846,0.7710808165635706,0.47032871389910214,1.1406636252149551,0.6004197141911763,0.4837619446186638,0.6036046610685468,0.8773133090726338,0.5784249678630109,0.7934886234960842
0.11444287448007287,-0.09265415895605633,0.4610559703819732,1.0428101825618525,0.0,0.15106090212092893,0.0,-0.14786204008439183,0.0,1.0428101825618525,-0.14786204008439183,-0.4708811568214068,-0.8799477138559598,-0.06295202165302786,0.9567151695472925,0.8502128281141396,0.3259171143392579,0.8839192882218679,1.188858180389117,1.1346829961621356,1.3467388452148614,0.3721189726212659,0.6442251658340207,0.4653979578460357
0.11444287445809115,0.09265415893350315,-0.46105597040018026,0.9558351132493508,0.0,-0.163453749343284,0.0,0.15223196608042266,0.0,0.9558351132493508,-0.163453749343284,-0.516764762279385,0.853906444836422,0.06162762313405848,0.9567151695472925,0.8502128281141396,0.3259171143392579,0.8839192882218679,1.188858180389117,1.1346829961621356,1.3467388452148614,0.3721189726212659,0.6442251658340207,0.4653979578460357
-0.11444287447463307,0.09265415895117497,0.46105597038677715,0.9819429162305415,0.0,0.16162692872134926,0.0,-0.14750012322299308,0.0,0.9819429162305415,-0.14750012322299308,-0.5472138164604727,-0.8353362711275668,0.05263414493896769,0.9567151695472925,0.8502128281141396,0.3259171143392579,0.8839192882218679,1.188858180389117,1.1346829961621356,1.3467388452148614,0.3721189726212659,0.6442251658340207,0.4653979578460357
-0.11444287449588424,-0.09265415894776857,-0.4610559704136135,1.064964868181148,0.0,0.19168401141771363,0.0,-0.11105650716635143,0.0,1.064964868181148,-0.11105650716635143,-0.4986381749383854,0.8648462613013156,-0.05831736282834532,0.9567151695472925,0.8502128281141396,0.3259171143392579,0.8839192882218679,1.188858180389117,1.1346829961621356,1.3467388452148614,0.3721189726212659,0.6442251658340207,0.4653979578460357
-0.10063161267165294,-0.0010215148875820578,-0.0012719811338501993,-0.0018583422108180928,0.0,0.006317958859535197,0.0,0.17534621773640927,0.0,0.17534621773640927,-0.0018583422108180928,0.0028294953797635566,-0.8346571785227885,0.5507625516466003,0.45865611890262387,0.4317661011774175,0.5883540397588245,1.00326977107899,0.8814102671498334,0.7262227377528884,1.10667489161969,0.7575533808025616,1.2595139186281086,0.41589834395223346
0.09691019996582387,-0.0005495488179953982,0.0007155458520739638,-0.0016661134323821478,0.0,0.008859445821284263,0.0,0.17244577262556232,0.0,0.17244577262556232,-0.0016661134323821478,0.0017253179879700938,0.8377202227642475,0.5460969251421034,0.45865611890262387,0.4317661011774175,0.5883540397588245,1.00326977107899,0.8814102671498334,0.7262227377528884,1.10667489161969,0.7575533808025616,1.2595139186281086,0.41589834395223346
-0.10930059452651328,0.07670333303429844,0.3001913630090623,-0.10036399022786018,0.0,0.12195438578527776,0.0,0.3858039533657414,0.0,0.3858039533657414,-0.10036399022786018,-0.48495490762737764,-0.849120045762994,0.20931766636281005,0.25966027103483763,0.3642067553748935,0.2942436067778301,0.5312674530479397,0.6502173107392575,1.3526306084184,0.5812865574311986,0.33862444732907454,1.0090673795607552,0.2541628583584596
0.10930059452604765,-0.07670333303387934,0.3001913630092661,-0.09989986310680192,0.0,0.1144309192173275,0.0,0.4110663892941936,0.0,0.4110663892941936,-0.09989986310680192,0.4208261121472351,0.8789637514832057,0.22433926743575755,0.25966027103483763,0.3642067553748935,0.2942436067778301,0.5312674530479397,0.6502173107392575,1.3526306084184,0.5812865574311986,0.33862444732907454,1.0090673795607552,0.2541628583584596
0.10930059452557023,0.07670333303338961,-0.3001913630078655,-0.09977800149366542,0.0,0.12548478089776566,0.0,0.379902135117082,0.0,0.379902135117082,-0.09977800149366542,-0.4532686652953992,0.8580788775660596,0.2413465494601044,0.25966027103483763,0.3642067553748935,0.2942436067778301,0.5312674530479397,0.6502173107392575,1.3526306084184,0.5812865574311986,0.33862444732907454,1.0090673795607552,0.2541628583584596
-0.10930059452681305,-0.07670333303384338,-0.30019136300788857,-0.08109410161190489,0.0,0.13674780365804776,0.0,0.4170894823723207,0.0,0.4170894823723207,-0.08109410161190489,0.4416811622295576,-0.8686384971288859,0.22446583757270921,0.25966027103483763,0.3642067553748935,0.2942436067778301,0.5312674530479397,0.6502173107392575,1.3526306084184,0.5812865574311986,0.33862444732907454,1.0090673795607552,0.2541628583584596
0.28861029962921514,0.26086824139403736,-0.17586114000145836,0.8949276668674955,0.0,-0.22733522248604585,0.0,0.24576086925674562,0.0,0.8949276668674955,-0.22733522248604585,0.4371628787282174,0.10342130303773692,0.8934162812149968,0.40697036089122285,0.26957502195325017,0.763651518715859,1.4801869154154326,0.47259832738580315,1.346842924879347,1.1348438882283551,1.1741097375093352,1.2363727724590279,0.15128468489394425
-0.288610299621011,0.2608682414017827,0.17586113999891936,-0.22403002417717172,0.0,0.29029714310202,0.0,0.7800924224737773,0.0,0.7800924224737773,-0.22403002417717172,0.599534331827322,-0.08250623953007635,0.7960849862916474,0.40697036089122285,0.26957502195325017,0.763651518715859,1.4801869154154326,0.47259832738580315,1.346842924879347,1.1348438882283551,1.1741097375093352,1.2363727724590279,0.15128468489394425
0.2886102996209218,-0.2608682414025036,0.1758611399986428,-0.2532014523186843,0.0,0.26920068935506575,0.0,0.7425222328540694,0.0,0.7425222328540694,-0.2532014523186843,-0.5168903182657539,0.11606540369527903,0.84814693358414,0.40697036089122285,0.26957502195325017,0.763651518715859,1.4801869154154326,0.47259832738580315,1.346842924879347,1.1348438882283551,1.1741097375093352,1.2363727724590279,0.15128468489394425
-0.2886102996212895,-0.26086824140286335,-0.17586113999923197,-0.1561674962304958,0.0,0.3300642252657292,0.0,0.9232422042898225,0.0,0.9232422042898225,-0.1561674962304958,-0.49736987722171816,-0.0944972586999106,0.8623766423846689,0.40697036089122285,0.26957502195325017,0.763651518715859,1.4801869154154326,0.47259832738580315,1.346842924879347,1.1348438882283551,1.1741097375093352,1.2363727724590279,0.15128468489394425
-0.15171413419498717,0.3922257236986187,0.7317015688402619,1.2353218829004833,0.0,-0.17638828880583382,0.0,0.1207691692480164,0.0,1.2353218829004833,-0.17638828880583382,-0.8717040702769427,-0.4822572502650906,-0.08694802142294364,0.9631983863235495,0.48481201426137566,0.7851476117688916,0.4710327511391518,0.8419306408977902,0.3968744761477843,0.12329989178787536,0.42122222118444663,1.286385272479002,0.5852612817732732
0.15171413418912316,-0.39222572369433056,0.7317015688201342,1.059936840741569,0.0,0.18379035657602721,0.0,-0.1474653152432881,0.0,1.059936840741569,-0.1474653152432881,-0.7678062842045494,-0.6360061959871556,0.07726337167086675,0.9631983863235495,0.48481201426137566,0.7851476117688916,0.4710327511391518,0.8419306408977902,0.3968744761477843,0.12329989178787536,0.42122222118444663,1.286385272479002,0.5852612817732732
-0.4337683687249261,0.8737276509139879,1.199369613217483,-0.6759134455852395,0.0,0.8206492208339755,0.0,0.37001536654786016,0.0,0.8206492208339755,-0.6759134455852395,0.6475223683666668,0.3352980118138829,0.6843171967285931,0.8229442817109459,0.6033267437848796,0.5547651866654942,0.16386079450729185,0.5448822886200818,1.4888057067771872,1.3127716959092075,0.8572434437289508,0.2591524018383846,0.32532695417770596
0.5103487449027816,0.23132881426956067,0.6420219773117464,-0.4613665655482244,0.0,0.17339407117728772,0.0,-0.07111965286092375,0.0,0.17339407117728772,-0.4613665655482244,-0.9092350933718149,-0.34401523773459797,-0.2344036287849552,0.6078382135423627,0.05330988908112109,0.19119344266025995,1.083335839674978,0.1814012163411154,0.10970983795039826,1.0758015720680514,0.36156801188625587,0.24633156829610106,0.8580608031263646
0.5446873848633785,0.6114858646781185,0.5871529534746462,0.6916344804574674,0.0,-0.8622100997335218,0.0,-0.4559281523862718,0.0,0.6916344804574674,-0.8622100997335218,0.6950622320483243,0.48191514634236854,0.5335225255842673,0.5467165941850171,0.9330338372882874,0.932352451428759,1.200037885830155,0.5547877622273819,0.655926176518729,1.384968575484801,1.2663863441053786,1.3504935063102237,0.9658938824080879
0.021200043065486632,0.48595953039652245,0.05578539394249604,-1.3512387829312182,0.0,-0.0045185818843547065,0.0,0.08589543691801002,0.0,0.08589543691801002,-1.3512387829312182,-0.2626683351364707,-0.7763883930816206,-0.5729104718930994,0.4867569535857151,0.2618333842738592,0.706324556526346,0.9350596430830753,0.7090425401735989,1.422442839711029,1.4896856866151635,0.1907740719031686,0.9411877548430816,1.0549163564620163
0.7897109494831469,0.3471893113472033,-0.1673406276823957,-0.2458589127874203,0.0,0.204040853307892,0.0,0.7988961257723372,0.0,0.7988961257723372,-0.2458589127874203,-0.016272755855435323,0.9183646055526814,0.39540061796226056,0.13610089031130923,0.9351479028127938,0.804031959924125,0.7806735798639002,1.350733480113675,0.21403567819333558,0.1841531674129193,0.9855708812172808,1.0612465609256478,0.42718184871355747
0.7897109494713509,-0.3471893113568126,0.16734062773435615,-0.19661316290930705,0.0,0.22624499758374797,0.0,0.9670787893014944,0.0,0.9670787893014944,-0.19661316290930705,0.06579217859495579,0.9696360431303594,0.23553626705505315,0.13610089031130923,0.9351479028127938,0.804031959924125,0.7806735798639002,1.350733480113675,0.21403567819333558,0.1841531674129193,0.9855708812172808,1.0612465609256478,0.42718184871355747
0.3560848021657758,0.6105685487041406,-0.09460131722416454,-0.14726458056625957,0.0,0.12079668515582512,0.0,0.5322634128506386,0.0,0.5322634128506386,-0.14726458056625957,0.35426162437800884,0.6325764282648144,0.6887276413044453,0.9332938600895299,0.8175790974201521,0.7908815965561001,0.47415685846738354,1.494286563534302,0.168611641636836,1.2394685137160635,1.0639880531247108,0.583819224235304,0.6909258033775929
-0.3560848021656557,0.6105685487048021,0.0946013172241587,-0.14179395904156034,0.0,0.15138064293816114,0.0,0.47766686845095074,0.0,0.47766686845095074,-0.14179395904156034,0.42377120927442874,-0.6358716077637296,0.6450467119752318,0.9332938600895299,0.8175790974201521,0.7908815965561001,0.47415685846738354,1.494286563534302,0.168611641636836,1.2394685137160635,1.0639880531247108,0.583819224235304,0.6909258033775929
0.9018358568544602,-0.38705820109357014,1.4622063863486265,-0.9033462476851306,0.0,0.3891377050842378,0.0,1.676201717875148,0.0,1.676201717875148,-0.9033462476851306,0.6738750451235886,0.6957164281327787,0.24873896997826786,0.7584513259741974,0.9179617558015745,0.46815832520704437,1.173536925438496,0.2593010038349123,1.2293671140119593,0.18462733231760942,0.29016032435335726,1.4670864799858696,0.11906561701286297
0.6246236969776512,0.6323109221539247,0.6438686939441226,1.2545477554258868,0.0,-1.265142227941609,0.0,-0.8626460401554048,0.0,1.2545477554258868,-1.265142227941609,-0.609627817365841,-0.6394007757230178,-0.4685302255976277,0.6196377403478716,0.10036452092824626,0.3031864736121609,1.368682607371886,1.497566058359546,0.861227840368378,1.4737161239104095,1.0263987570632174,0.8105624818934458,1.025798075484248
0.21648143601755718,-0.417565832871737,0.23195176559297387,-0.258543936230493,0.0,0.7326948505160666,0.0,0.2705475410884941,0.0,0.7326948505160666,-0.258543936230493,-0.6059416690593338,0.030825291686575985,0.7949116272203006,0.5402747430196824,0.14104626882818588,0.6378455805187266,0.8264657750421658,0.6139204562411615,1.170410152058089,1.3471471736428398,0.5310954637170927,1.4357104884692728,0.1265703200086709
-0.21648143594084168,0.41756583269730196,0.23195176522383704,0.8137602121032663,0.0,0.26322278891278034,0.0,-0.23384352618128454,0.0,0.8137602121032663,-0.23384352618128454,-0.6886847581029962,-0.0022144234011750746,-0.7250575151569826,0.5402747430196824,0.14104626882818588,0.6378455805187266,0.8264657750421658,0.6139204562411615,1.170410152058089,1.3471471736428398,0.5310954637170927,1.4357104884692728,0.1265703200086709
0.216481435964104,0.41756583266977587,-0.23195176524611102,0.8620736436706742,0.0,-0.2256966777796457,0.0,0.25826664456539056,0.0,0.8620736436706742,-0.2256966777796457,-0.5026547069679087,-0.0526219921921113,-0.8628842167410059,0.5402747430196824,0.14104626882818588,0.6378455805187266,0.8264657750421658,0.6139204562411615,1.170410152058089,1.3471471736428398,0.5310954637170927,1.4357104884692728,0.1265703200086709
-0.2164814359415022,-0.4175658326972492,-0.23195176522647498,0.9215386142983941,0.0,0.3424704695868281,0.0,-0.14761668578901205,0.0,0.9215386142983941,-0.14761668578901205,-0.5819918817912575,-0.030754067819521183,0.8126128456046111,0.5402747430196824,0.14104626882818588,0.6378455805187266,0.8264657750421658,0.6139204562411615,1.170410152058089,1.3471471736428398,0.5310954637170927,1.4357104884692728,0.1265703200086709
0.6482333354294564,1.1442049002605537,0.37619353899378555,0.6514265243130528,0.0,-0.29586472922346546,0.0,-1.0043726359787108,0.0,0.6514265243130528,-1.0043726359787108,-0.40433825009372426,-0.828341867305454,-0.3877632401092948,0.4500063030332813,0.3063111856826651,0.4148090120130974,0.39857161981233924,1.2580268187158747,0.4832675222638544,0.6904898380171735,0.5549976168113366,1.3213626059627506,1.035015121145023
