I,A,V,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,lambda3_real,lambda3_imag,max_real_eig,min_real_eig,param_alpha_I,param_alpha_A,param_alpha_V,param_beta_IA,param_beta_AV,param_beta_VI,param_gamma_I,param_gamma_A,param_gamma_V,param_w
0.32962913925038756,-0.002006988468577095,-0.00121376142164039,0.01743583001520973,0.0,0.00575404928371501,0.0,-0.34234685166706535,0.0,0.01743583001520973,-0.34234685166706535,0.08302903592562316,0.05429080147775959,0.09021360587672166,0.5941557516204352,0.3919409838151363,0.6180232845222993,0.17764184947601297,0.4302716771546441,0.8683999203859546,0.3699256356157713
-0.4426082428519827,0.7364995918712243,0.14305337145768665,0.5317440272867093,0.0,0.11414255605777177,0.0,-0.08785317489344205,0.0,0.5317440272867093,-0.08785317489344205,0.31216530253106967,0.15152184817880662,0.5595267814851237,0.5554003574070535,0.262559291850625,0.1850521754346352,0.7410810694829739,0.5310266394050975,0.5676451368120138,0.24283098440366999
0.44260824285143113,0.7364995918719084,-0.14305337145754815,0.5975174949197786,0.0,-0.10912878584836158,0.0,0.07325903366717013,0.0,0.5975174949197786,-0.10912878584836158,0.31216530253106967,0.15152184817880662,0.5595267814851237,0.5554003574070535,0.262559291850625,0.1850521754346352,0.7410810694829739,0.5310266394050975,0.5676451368120138,0.24283098440366999
0.4030843923800719,-0.4976002179177906,0.430516184579452,-0.28255176599764165,0.0,0.48190284078981477,0.0,0.3642668871205756,0.0,0.48190284078981477,-0.28255176599764165,0.41297208524066487,0.1977884877958604,0.27385271959633517,0.669977419561848,0.42632439012802503,0.4840037407439473,0.5141015377200617,0.4437033005287011,0.4369025677572318,0.1106844257539815
0.4030843924647789,0.49760021787179354,-0.4305161846098777,-0.2710918275709233,0.0,0.5562856384882223,0.0,0.32461828102500845,0.0,0.5562856384882223,-0.2710918275709233,0.41297208524066487,0.1977884877958604,0.27385271959633517,0.669977419561848,0.42632439012802503,0.4840037407439473,0.5141015377200617,0.4437033005287011,0.4369025677572318,0.1106844257539815
-0.4030843923838074,0.49760021792200304,0.4305161845838129,-0.2561104614536096,0.0,0.6793106272489877,0.0,0.27950569502138034,0.0,0.6793106272489877,-0.2561104614536096,0.41297208524066487,0.1977884877958604,0.27385271959633517,0.669977419561848,0.42632439012802503,0.4840037407439473,0.5141015377200617,0.4437033005287011,0.4369025677572318,0.1106844257539815
0.1437034461208369,0.6079715197954406,0.4098703017243995,-0.3728426458560354,0.0,0.1468404712467183,0.0,-0.10796318839879228,0.0,0.1468404712467183,-0.3728426458560354,0.049320029456959055,0.15729668776835787,0.16076847772903083,0.1644484395071864,0.48638927719941805,0.566882422059102,0.7233774010219196,0.44208937285674277,0.6090198517796431,0.4623899344532797
0.17522646196031516,0.34899936026722045,-0.21529052609596835,-0.11671431953097045,0.0,0.14834225200299295,0.0,0.3515942120316715,0.0,0.3515942120316715,-0.11671431953097045,0.20152476358835664,0.14720894133762488,0.5091884704721168,0.2593711413793775,0.6136459430733737,0.7193122573730258,0.1269516211345396,0.11369532193271921,0.42857030572224,0.7113550581455429
0.17522646196279873,-0.3489993603481164,0.21529052624125036,-0.12231595060980957,0.0,0.173224720854279,0.0,0.2906349332935233,0.0,0.2906349332935233,-0.12231595060980957,0.20152476358835664,0.14720894133762488,0.5091884704721168,0.2593711413793775,0.6136459430733737,0.7193122573730258,0.1269516211345396,0.11369532193271921,0.42857030572224,0.7113550581455429
-0.17522646196023306,0.3489993602670987,0.2152905260957838,-0.12612460425467692,0.0,0.30122821057750243,0.0,0.15911735809156044,0.0,0.30122821057750243,-0.12612460425467692,0.20152476358835664,0.14720894133762488,0.5091884704721168,0.2593711413793775,0.6136459430733737,0.7193122573730258,0.1269516211345396,0.11369532193271921,0.42857030572224,0.7113550581455429
-0.4715891236487191,0.5410750027110096,0.6432519217276753,-0.29993314040161656,0.0,0.4012864368896504,0.0,0.34777936074137444,0.0,0.4012864368896504,-0.29993314040161656,0.24347455046130118,0.2774534678686954,0.31922415175445895,0.22863902481861603,0.4161774350148323,0.6623536252916808,0.5431346691468129,0.32069807038741904,0.4104976576688256,0.13759348713762778
0.31779950815103636,0.9719670921549954,-0.24906446579612898,0.6673953260142111,0.0,-0.0924844855018461,0.0,0.06890471658394633,0.0,0.6673953260142111,-0.0924844855018461,0.36194661856550614,0.16183417319489965,0.5154151942190672,0.3955978444084582,0.12560088788358686,0.28271428821464445,0.2545028438851755,0.6366847534429568,0.6920611317115125,0.23811754436517668
-0.3177995081502857,0.9719670921516829,0.24906446579632435,0.6621117566366044,0.0,0.08079025552108532,0.0,-0.08220746106737843,0.0,0.6621117566366044,-0.08220746106737843,0.36194661856550614,0.16183417319489965,0.5154151942190672,0.3955978444084582,0.12560088788358686,0.28271428821464445,0.2545028438851755,0.6366847534429568,0.6920611317115125,0.23811754436517668
0.30206437791838675,0.23097134527988572,0.8336913826219452,0.21086937400663752,0.0,-0.4666654431709529,0.0,-0.14813530259583782,0.0,0.21086937400663752,-0.4666654431709529,0.12296195478508516,0.10580537782821477,0.16116507941545513,0.471456257565698,0.2202755321651907,0.6809453071996567,0.6789246677904004,0.5546323575972335,0.349719973923432,0.6237865098996098
-0.0022283071635150363,-0.27747361533498055,-0.002318154426200488,0.3803445918770062,0.0,0.0370730611179532,0.0,-0.0014504459455162602,0.0,0.3803445918770062,-0.0014504459455162602,0.44443287845091717,0.1750718806186155,0.5022243264474762,0.6611595499460329,0.6731285240482596,0.5753663957479268,0.46720141148067673,0.3705408642480119,0.6462881496798799,0.4760996580136728
0.0015583614054347642,-0.3494543519422048,0.0015736887701224495,0.42389383731943747,0.0,-0.008336061016488814,0.0,-0.0010503419227735125,0.0,0.42389383731943747,-0.008336061016488814,0.44443287845091717,0.1750718806186155,0.5022243264474762,0.6611595499460329,0.6731285240482596,0.5753663957479268,0.46720141148067673,0.3705408642480119,0.6462881496798799,0.4760996580136728
-0.0012387734148526588,0.3138062317465067,0.001256169555795182,0.40233241585325474,0.0,0.014312089410581437,0.0,-0.0014258851597555248,0.0,0.40233241585325474,-0.0014258851597555248,0.44443287845091717,0.1750718806186155,0.5022243264474762,0.6611595499460329,0.6731285240482596,0.5753663957479268,0.46720141148067673,0.3705408642480119,0.6462881496798799,0.4760996580136728
0.3168384095012177,0.21524847449026674,-0.4397444366506924,-0.17591447133411253,0.0,0.25654854893626977,0.0,0.36790400263159845,0.0,0.36790400263159845,-0.17591447133411253,0.30025507510183075,0.3490628462796406,0.37341521625974605,0.5424650122381492,0.37837594227616667,0.6521887844885643,0.29616375518154525,0.22318923490528264,0.5834925697464124,0.46661898676104385
0.3168384095006915,-0.21524847449302215,0.43974443666063806,-0.17828419433099513,0.0,0.20532380251236879,0.0,0.4379779187022568,0.0,0.4379779187022568,-0.17828419433099513,0.30025507510183075,0.3490628462796406,0.37341521625974605,0.5424650122381492,0.37837594227616667,0.6521887844885643,0.29616375518154525,0.22318923490528264,0.5834925697464124,0.46661898676104385
-0.31683840950227626,0.2152484744916997,0.43974443665661994,-0.17425567406894665,0.0,0.4032816020959953,0.0,0.23324823964910102,0.0,0.4032816020959953,-0.17425567406894665,0.30025507510183075,0.3490628462796406,0.37341521625974605,0.5424650122381492,0.37837594227616667,0.6521887844885643,0.29616375518154525,0.22318923490528264,0.5834925697464124,0.46661898676104385
-0.3168384095003412,-0.21524847449252302,-0.4397444366601139,-0.10645537762373924,0.0,0.2963073947499339,0.0,0.4668160479133867,0.0,0.4668160479133867,-0.10645537762373924,0.30025507510183075,0.3490628462796406,0.37341521625974605,0.5424650122381492,0.37837594227616667,0.6521887844885643,0.29616375518154525,0.22318923490528264,0.5834925697464124,0.46661898676104385
1.471025241451307,0.5949104144893165,1.5808799911931841,0.3518253648863627,0.0,-0.046302880989426226,0.0,-0.2868153693968437,0.0,0.3518253648863627,-0.2868153693968437,0.41904672073118227,0.045596286452762584,0.3940229145768899,0.10172731312911905,0.0775277539124638,0.34469016426213883,0.740244047994919,0.5331476582079098,0.8943045414084515,0.6539530222803703
1.1190882802142814,-0.45927700134624033,1.1550991181498937,-0.506730378333912,0.0,0.2683797686499982,0.0,0.43412935514737633,0.0,0.43412935514737633,-0.506730378333912,0.33872275509087574,0.2594707817528341,0.41456436369359473,0.6318543900031999,0.06856502406310364,0.7268371143778398,0.16852398803418273,0.28593520394664607,0.3919847784685596,0.23253912777296729
0.4392903064583641,-0.040650263518574106,0.016919338969391965,-0.06579791730150313,0.0,-0.02569888734172783,0.0,0.32015921016890536,0.0,0.32015921016890536,-0.06579791730150313,0.21493046141056077,0.17479867178434996,0.20456233005241997,0.6781112600904275,0.6275904509743385,0.2758168100722751,0.6639176844360878,0.14786630127657666,0.12288712810648726,0.3904067394881431
1.0986890848966246,-0.3762521125665299,0.556888503663884,-0.13106636744015493,0.0,0.07429274951324731,0.0,0.5263306708515031,0.0,0.5263306708515031,-0.13106636744015493,0.10849667495048149,0.27899629813959503,0.32275235845822653,0.0965482032837844,0.15142968185564032,0.4027436901152018,0.38145181253731464,0.1386636242926763,0.1007429859603434,0.23616092461703897
-0.0059775139875601485,0.0017938817782677061,0.2589851390474471,0.23153681186414307,0.0,0.00119146946202109,0.0,-0.001846900454278218,0.0,0.23153681186414307,-0.001846900454278218,0.14555943309586777,0.2673384448830211,0.25205034115767916,0.6135293933853931,0.21242138953617457,0.31218571633913067,0.24301088863236592,0.20601967095826235,0.6273739981064477,0.4032124163646018
-0.30962405558003,1.7231681077243324,0.2414589335728748,0.6522309140112098,0.0,0.1030399949988298,0.0,-0.11750229793825717,0.0,0.6522309140112098,-0.11750229793825717,0.2970403273977732,0.09568715179234083,0.49182843043415764,0.20928305872117525,0.4271261341233001,0.16875968409391234,0.10721778667098945,0.5234181158128249,0.806826541064988,0.14740763565785484
0.30962405588048003,1.723168108183561,-0.24145893363788604,0.6804079230661343,0.0,0.08781210711503505,0.0,-0.12452787833694073,0.0,0.6804079230661343,-0.12452787833694073,0.2970403273977732,0.09568715179234083,0.49182843043415764,0.20928305872117525,0.4271261341233001,0.16875968409391234,0.10721778667098945,0.5234181158128249,0.806826541064988,0.14740763565785484
0.14157481494404336,-0.4293254475191382,0.2528118632133922,-0.09382855867023937,0.0,0.12863705778834067,0.0,0.2376764750712327,0.0,0.2376764750712327,-0.09382855867023937,0.36923590921130844,0.229333387128617,0.5680412574695913,0.1059483646422547,0.5700979190320679,0.7505335409163698,0.6427129563392417,0.4057106938497115,0.8649444686846695,0.4481167170763747
-0.1415748149440409,0.4293254475191324,0.2528118632134335,-0.10085753251736443,0.0,0.11324944085265154,0.0,0.2422823799263275,0.0,0.2422823799263275,-0.10085753251736443,0.36923590921130844,0.229333387128617,0.5680412574695913,0.1059483646422547,0.5700979190320679,0.7505335409163698,0.6427129563392417,0.4057106938497115,0.8649444686846695,0.4481167170763747
0.14157481494079,0.42932544750869195,-0.2528118632159747,-0.08725192390151974,0.0,0.10720864017571081,0.0,0.30295596997448754,0.0,0.30295596997448754,-0.08725192390151974,0.36923590921130844,0.229333387128617,0.5680412574695913,0.1059483646422547,0.5700979190320679,0.7505335409163698,0.6427129563392417,0.4057106938497115,0.8649444686846695,0.4481167170763747
-0.14157481493102644,-0.42932544751537377,-0.2528118632361752,-0.0612681620254075,0.0,0.13913243762931274,0.0,0.30885703097611755,0.0,0.30885703097611755,-0.0612681620254075,0.36923590921130844,0.229333387128617,0.5680412574695913,0.1059483646422547,0.5700979190320679,0.7505335409163698,0.6427129563392417,0.4057106938497115,0.8649444686846695,0.4481167170763747
0.4279633197336864,0.05630468772484415,0.013766771046077465,0.033932440504956876,0.0,-0.0016484187854166367,0.0,-0.1777353663831913,0.0,0.033932440504956876,-0.1777353663831913,0.10392763765823702,0.033633728132122016,0.12933752623711806,0.6797959152654132,0.6558864935170576,0.06561767752498718,0.21393912755924005,0.27417864265020725,0.6573145195226437,0.3652093518780243
-0.38275800287132844,0.3021587148768139,0.45765642964068076,-0.17750328968917156,0.0,0.5179181963582811,0.0,0.20081335705284953,0.0,0.5179181963582811,-0.17750328968917156,0.37567062805960894,0.35350422360610595,0.4807878263169014,0.7597999673605074,0.15527037870264868,0.7211584352477828,0.1374378596913778,0.3579594727419432,0.40558472537373536,0.7360853278446142
0.3827580028713281,-0.3021587148768074,0.4576564296406759,-0.21348166864968648,0.0,0.36855532230260807,0.0,0.23041485780801912,0.0,0.36855532230260807,-0.21348166864968648,0.37567062805960894,0.35350422360610595,0.4807878263169014,0.7597999673605074,0.15527037870264868,0.7211584352477828,0.1374378596913778,0.3579594727419432,0.40558472537373536,0.7360853278446142
0.3827580028404355,0.302158714638486,-0.45765642972700216,-0.18032996461055067,0.0,0.4463249966514486,0.0,0.2319047730977929,0.0,0.4463249966514486,-0.18032996461055067,0.37567062805960894,0.35350422360610595,0.4807878263169014,0.7597999673605074,0.15527037870264868,0.7211584352477828,0.1374378596913778,0.3579594727419432,0.40558472537373536,0.7360853278446142
0.15509218423698617,-0.28703226210308014,0.21943038170350895,0.27036628262235185,0.0,-0.0692818307330736,0.0,0.0567163096772581,0.0,0.27036628262235185,-0.0692818307330736,0.314651923127002,0.18781327431999328,0.2982410406352248,0.3923230671865842,0.10010806259452451,0.681440499835792,0.35140173132161245,0.39804206736228753,0.36196097685535666,0.4420235731131025
-0.15509218419043772,0.2870322620799548,0.21943038158834177,0.2995106079470328,0.0,-0.058684877213451114,0.0,0.059581125590626866,0.0,0.2995106079470328,-0.058684877213451114,0.314651923127002,0.18781327431999328,0.2982410406352248,0.3923230671865842,0.10010806259452451,0.681440499835792,0.35140173132161245,0.39804206736228753,0.36196097685535666,0.4420235731131025
0.15509218423752097,0.28703226210596944,-0.21943038170822077,0.3009832109703571,0.0,-0.05416042934535389,0.0,0.06483487550038979,0.0,0.3009832109703571,-0.05416042934535389,0.314651923127002,0.18781327431999328,0.2982410406352248,0.3923230671865842,0.10010806259452451,0.681440499835792,0.35140173132161245,0.39804206736228753,0.36196097685535666,0.4420235731131025
-0.15509218423818064,-0.2870322621019928,-0.21943038170406695,0.32496442529221786,0.0,0.08110341565826816,0.0,-0.03817660387398645,0.0,0.32496442529221786,-0.03817660387398645,0.314651923127002,0.18781327431999328,0.2982410406352248,0.3923230671865842,0.10010806259452451,0.681440499835792,0.35140173132161245,0.39804206736228753,0.36196097685535666,0.4420235731131025
-0.025511407732400043,2.0930547680886407,0.0135138720704568,0.749731551670063,0.0,0.045780868929493304,0.0,-0.005163788467727861,0.0,0.749731551670063,-0.005163788467727861,0.44690173780674186,0.03998899613669596,0.4784257119883069,0.3334029182159431,0.19506270331360748,0.08492126004665204,0.2093390305895705,0.15129611592020628,0.24878091146242856,0.2950306834912129
1.102033401307669,-0.4759943715681541,2.3346600184476727,-0.556531396292788,0.0,0.10226967352443046,0.0,0.700518784044273,0.0,0.700518784044273,-0.556531396292788,0.45233372392343707,0.3876376001807542,0.19372955986661305,0.36941231416355086,0.06385190724384528,0.7508175751244426,0.7546378114160216,0.40181815859334413,0.2366634309979917,0.10577282637060784
0.1909939873960135,0.08027708145556246,-0.11385196098128779,-0.08296570471345191,0.0,0.11113142651040381,0.0,0.277619662965116,0.0,0.277619662965116,-0.08296570471345191,0.08438241698009269,0.18481007029396218,0.17144668697078755,0.7162355374216385,0.6237653236765561,0.8177120319848544,0.4961419348163154,0.15691528449775938,0.607209079705118,0.10099558168436912
-0.19099398739659734,0.08027708145580242,0.1138519609814139,-0.08584392768522592,0.0,0.11157342963900828,0.0,0.2680732020516713,0.0,0.2680732020516713,-0.08584392768522592,0.08438241698009269,0.18481007029396218,0.17144668697078755,0.7162355374216385,0.6237653236765561,0.8177120319848544,0.4961419348163154,0.15691528449775938,0.607209079705118,0.10099558168436912
0.19099398739614631,-0.08027708145519653,0.11385196098150656,-0.08406433758600135,0.0,0.1062567673191732,0.0,0.28564551771256186,0.0,0.28564551771256186,-0.08406433758600135,0.08438241698009269,0.18481007029396218,0.17144668697078755,0.7162355374216385,0.6237653236765561,0.8177120319848544,0.4961419348163154,0.15691528449775938,0.607209079705118,0.10099558168436912
-0.19099398737741374,-0.08027708144744887,-0.11385196097625543,-0.07020946685284017,0.0,0.1220145170507951,0.0,0.2942002987761941,0.0,0.2942002987761941,-0.07020946685284017,0.08438241698009269,0.18481007029396218,0.17144668697078755,0.7162355374216385,0.6237653236765561,0.8177120319848544,0.4961419348163154,0.15691528449775938,0.607209079705118,0.10099558168436912
-0.3687326480331438,0.7377916823299678,1.1212659738480986,-0.42549192947975367,0.0,0.5908689276439604,0.0,0.2848728846435367,0.0,0.5908689276439604,-0.42549192947975367,0.4088814054326741,0.38836178510684216,0.36239929675035537,0.12564312115710613,0.6108586270839121,0.8609559803530369,0.5356595008339576,0.1942146062621432,0.6474804190929672,0.2370871639040747
-0.009397483963644824,0.15806237455757205,-0.011083601497398567,-0.21109194992743283,0.0,-0.0005934209609364129,0.0,0.04275039313068511,0.0,0.04275039313068511,-0.21109194992743283,0.1539163572718823,0.1272960884411523,0.15819079028897615,0.5561760592939995,0.3814537174463262,0.8047161121528572,0.4597259613649949,0.15612452713363373,0.4866140622418411,0.5498664456721766
0.21487084081309363,0.7562412761315903,0.1471927587148192,-0.8719783917546722,0.0,0.18528301109144774,0.0,-0.11614635671952414,0.0,0.18528301109144774,-0.8719783917546722,0.25283844832635893,0.10282128132825614,0.08025470457789585,0.5197486193666703,0.6535418006011311,0.621140835181994,0.6050659437918101,0.15083818852767533,0.88769688500816,0.86286920636166
0.016679367438951057,0.0069083617596879775,0.5556168388795121,-0.4064608298342264,0.0,-0.0007585036238935104,0.0,0.0210480290959439,0.0,0.0210480290959439,-0.4064608298342264,0.04056997164341235,0.019444033232484045,0.5990496990322732,0.6833435733421931,0.19404348160872464,0.8052646843137953,0.31678667339550354,0.3763580154436996,0.8617795985982329,0.6751126205360095
0.3384452090692647,0.0451900696661822,0.04853765381893665,0.038601791004319305,0.0,-0.03044927380257685,0.0,-0.4258506381738479,0.0,0.038601791004319305,-0.4258506381738479,0.19499571013140451,0.04492451232636622,0.18760003200317685,0.42393657945983176,0.4869034318136742,0.8234638195329984,0.30642560699537613,0.3438933507117572,0.6927951982670116,0.6453220102119535
0.28161674341622606,-0.357648366773662,0.5847032156345648,-0.3020670374194053,0.0,0.7259784332299893,0.0,0.3595729931645217,0.0,0.7259784332299893,-0.3020670374194053,0.45521415663927856,0.3642421051742756,0.2905106746194637,0.5575653427629513,0.6784725434071786,0.8661782383557829,0.16504899799751133,0.2078665404368102,0.566253678820471,0.2495429265742562
-0.2816167434162799,0.3576483667737627,0.5847032156345958,-0.3067367498578233,0.0,0.7758493106039355,0.0,0.3241283100855246,0.0,0.7758493106039355,-0.3067367498578233,0.45521415663927856,0.3642421051742756,0.2905106746194637,0.5575653427629513,0.6784725434071786,0.8661782383557829,0.16504899799751133,0.2078665404368102,0.566253678820471,0.2495429265742562
0.24275598736631387,0.5243978563279268,-0.1299961476850658,0.555131905293743,0.0,-0.08711024880384612,0.0,0.0745303394336007,0.0,0.555131905293743,-0.08711024880384612,0.3973605297240571,0.15618384450008957,0.47876703701061024,0.6860996677468996,0.2275947018723769,0.35256969940349825,0.5188359871330244,0.36116384531290013,0.33840261681483713,0.39452341755268006
-0.24275598736315163,0.524397856327641,0.12999614768343848,0.5302014105905404,0.0,0.09212291092144868,0.0,-0.07599465966781072,0.0,0.5302014105905404,-0.07599465966781072,0.3973605297240571,0.15618384450008957,0.47876703701061024,0.6860996677468996,0.2275947018723769,0.35256969940349825,0.5188359871330244,0.36116384531290013,0.33840261681483713,0.39452341755268006
0.17162351381293245,-0.356889890461965,0.11500600696553377,0.38654527689633217,0.0,-0.0788625656393965,0.0,0.0758055693953421,0.0,0.38654527689633217,-0.0788625656393965,0.3882770478245028,0.20319857895421858,0.5995390568898181,0.4295457401579597,0.3220920740071121,0.5817937662744715,0.7948550314663114,0.5160384504754322,0.8063621781014589,0.35924712805893466
0.17162351371806578,0.3568898904634143,-0.11500600690626596,0.4414065297476744,0.0,-0.07129584640819113,0.0,0.0719334087301773,0.0,0.4414065297476744,-0.07129584640819113,0.3882770478245028,0.20319857895421858,0.5995390568898181,0.4295457401579597,0.3220920740071121,0.5817937662744715,0.7948550314663114,0.5160384504754322,0.8063621781014589,0.35924712805893466
-0.17162351381142504,0.35688989050942344,0.11500600692900438,0.3956077578463363,0.0,0.08141952449803705,0.0,-0.07099277358122101,0.0,0.3956077578463363,-0.07099277358122101,0.3882770478245028,0.20319857895421858,0.5995390568898181,0.4295457401579597,0.3220920740071121,0.5817937662744715,0.7948550314663114,0.5160384504754322,0.8063621781014589,0.35924712805893466
-0.17162351371781648,-0.356889890456709,-0.11500600690487635,0.44866545622588055,0.0,0.09361203458864573,0.0,-0.05225769861970101,0.0,0.44866545622588055,-0.05225769861970101,0.3882770478245028,0.20319857895421858,0.5995390568898181,0.4295457401579597,0.3220920740071121,0.5817937662744715,0.7948550314663114,0.5160384504754322,0.8063621781014589,0.35924712805893466
0.006738101673998712,-0.020588849949920635,0.7359068403651894,0.3086344360482325,0.0,0.0028304186013225685,0.0,-0.010244530537408146,0.0,0.3086344360482325,-0.010244530537408146,0.34407752174184875,0.26037667542859616,0.12866058066193523,0.06911158939602925,0.6337437186085386,0.41587422639551735,0.6574422801476336,0.3850672328417073,0.47905903085828283,0.2851873548305257
-0.15627757118459712,0.5619021615869866,1.0167480765735812,0.4517683872925608,0.0,-0.17845162456081876,0.0,0.1169391569699552,0.0,0.4517683872925608,-0.17845162456081876,0.335709047535127,0.282056366855892,0.2673866520217268,0.07396646407536182,0.6336749205450365,0.6282036386495479,0.22359472977978342,0.3521933332895786,0.7297230719527686,0.29207116515236364
0.8754335304907194,0.9795379785085393,0.45850431096807803,0.3547821378895181,0.0,-0.2589408790517526,0.0,-0.20496761064921673,0.0,0.3547821378895181,-0.2589408790517526,0.13951804084082836,0.05330631920971368,0.12715377853782084,0.5127452148812924,0.48743673442824087,0.07136286470076356,0.7487501474650656,0.470644873136414,0.4847336869203981,0.5376572827683181
-0.2892100816438216,0.19261390711778512,0.18252071314275964,-0.10066006424857851,0.0,0.15974809031590054,0.0,0.21657549526975062,0.0,0.21657549526975062,-0.10066006424857851,0.2143541291488826,0.37650688887641903,0.31526098174060824,0.5951679006309807,0.512941944820658,0.2761317502865802,0.34802468761269045,0.5782164239818847,0.5660905175645259,0.40803495892491404
0.2892100816979754,-0.1926139070735306,0.18252071312889717,-0.10015248957825962,0.0,0.1375938619475816,0.0,0.2505278294312057,0.0,0.2505278294312057,-0.10015248957825962,0.2143541291488826,0.37650688887641903,0.31526098174060824,0.5951679006309807,0.512941944820658,0.2761317502865802,0.34802468761269045,0.5782164239818847,0.5660905175645259,0.40803495892491404
