alpha_aa,alpha_ar,alpha_ad,alpha_ra,alpha_rr,alpha_rd,alpha_da,alpha_dr,alpha_dd,kappa_aa,kappa_ar,kappa_ad,kappa_ra,kappa_rr,kappa_rd,kappa_da,kappa_dr,kappa_dd,sigma_a,sigma_r,sigma_d,delta_a,delta_r,delta_d,omega_a,omega_r,omega_d,gamma,y0_0,y0_1,y0_2,y0_3,y0_4,y0_5,y0_6,y0_7,y0_8,y0_9,y0_10,y0_11,lyapunov_exp,dynamics_type,computation_time
2.8857250927137965,1.5021348253477478,1.5197105703632792,2.3710774817511497,3.1374138105977347,2.2624873288883136,2.2352072925529995,2.4728731208907453,3.2871315540723125,-2.04451309183916,0.3923817263392507,0.11053244407513725,0.5649152688774551,-2.6304007218059144,0.40754262900368143,0.47072611415087945,0.5462781107849373,-1.9952612135090604,0.74280741745667,0.8634397536319958,0.7526289678739292,0.1180174528482206,0.14179267197200862,0.04925607667111932,0.00907324143654908,0.0010900228652849736,0.0012198734820319504,3.5829590959861455,0.16136559233964012,0.053788530779880044,0.7530394309183205,0.10757706155976009,0.14873350963863632,0.04957783654621211,0.6940897116469694,0.09915567309242422,0.14459178167305328,0.04819726055768443,0.674761647807582,0.09639452111536886,-0.0031975159857850597,Periódico simple,7.4453125
3.6822021176382043,2.2675809115414225,1.5050922306137848,2.132687609306501,3.369610977308902,1.53907908288436,2.3835320235871404,2.022356197582042,2.998368338191546,-2.4128123399263797,0.11959107165169242,0.5417585266046534,0.08965444803315625,-2.577204162609986,0.44947947623272255,0.1397864312501644,0.09128129810472017,-2.251789107831468,1.37836816322098,1.2416092174253885,0.6626908134568199,0.12228884149827217,0.05278792988334996,0.04694467721681254,0.004102914114246136,0.009644336047975897,0.011028214430246921,3.993506217554705,0.1611019111173679,0.05370063703912264,0.7518089185477168,0.10740127407824528,0.13658350473446393,0.04552783491148798,0.6373896887608316,0.09105566982297596,0.15159974328312484,0.050533247761041615,0.7074654686545825,0.10106649552208323,-0.0013591430363789677,Periódico simple,9.672725439071655
2.8283184961100596,1.5273832572603392,1.888026146625153,2.3167181437782802,3.3472654736875507,1.960981735970135,2.129780970764974,2.7676715871697493,3.2372814650112995,-2.2289166441941495,0.4465019619240393,0.5952606810927896,0.21667178810963802,-2.069668437452582,0.5439732805575299,0.45058213845791195,0.4248030716275118,-1.982594879920987,0.6646151108917118,1.203968261723859,1.0008294384139005,0.1265953135821113,0.15373908944444628,0.11119880850967734,0.002641329625001504,0.009802103538793256,0.002876229384394455,5.347354811306783,0.14785148220042157,0.04928382740014053,0.6899735836019673,0.09856765480028105,0.15611537904289266,0.052038459680964225,0.7285384355334991,0.10407691936192845,0.1540343848981031,0.05134479496603437,0.7188271295244811,0.10268958993206874,-0.001870807880362534,Periódico simple,8.516650199890137
2.912902168688226,2.1305941449173607,1.5907409572150106,2.7705145111139466,4.228120611789776,2.237286237622471,2.374455318887865,1.9351036912119055,2.806909255241021,-2.4243424835551,0.5733461510022493,0.4882253781012139,0.5006362343603084,-1.9949816019623223,0.42098976517049147,0.24417227581256162,0.3919520037994405,-2.365856253204652,1.0758896153545787,0.5514295818479683,0.9285972458362773,0.09495130732116788,0.0555096199095407,0.08242970686829322,0.006847147463181121,0.009474629232603352,0.002385593574189773,3.698250594671932,0.13607972994821524,0.045359909982738415,0.6350387397583377,0.09071981996547683,0.15323008202560134,0.05107669400853379,0.7150737161194729,0.10215338801706758,0.13551569018512258,0.0451718967283742,0.6324065541972387,0.0903437934567484,0.00010879492451102236,Periódico simple,8.557183742523193
3.2240041751212987,2.310636435999148,2.431313183961327,1.2382157729196606,3.1627642406672583,2.367205209669757,2.3106276191360013,2.088296701318545,3.448983178398291,-1.6218302222064531,0.10511563085004394,0.10305550052972529,0.12087770414337173,-1.9178975534210578,0.43856185868165676,0.4787457139732457,0.10758979516359563,-1.759046314347685,1.1807073239532129,1.3008837542926386,0.9049616565914393,0.1537881429464997,0.07448602160725229,0.16723897954870137,0.008645524906498312,0.006003257577113134,0.004265540339465218,4.854705372104739,0.15936848571341516,0.0531228285711384,0.7437195999959374,0.1062456571422768,0.15646066523294813,0.052153555077649384,0.7301497710870913,0.10430711015529877,0.14226641226945524,0.04742213742315175,0.6639099239241245,0.0948442748463035,0.0004940003320464779,Periódico simple,9.753824472427368
3.384232333478726,2.73162667783747,1.5387067330289221,1.4075689569393424,2.7295104818760025,1.8756515825807947,2.5923025028529563,1.8727421481526592,3.3813351558877693,-2.075577002841836,0.09649004538469073,0.43135724121382746,0.4310864040346941,-1.6677039224626422,0.3841006686669287,0.11375012020108473,0.4911756393426995,-2.1844679724155522,1.045956196881453,0.7123442927881901,0.9780793411132428,0.11490350928707473,0.15869554751516404,0.049707492229124885,0.0010457652098063313,0.011485721424563347,0.008993242400495996,5.242003247077651,0.14508806402628918,0.04836268800876306,0.6770776321226828,0.09672537601752612,0.14974120813298705,0.04991373604432902,0.6987923046206062,0.09982747208865804,0.14739160383700994,0.04913053461233665,0.687827484572713,0.0982610692246733,0.0006983935017112517,Periódico simple,9.100334405899048
3.9591190796566478,2.5876828268282153,2.4992842348712268,1.6939708404949858,3.3282820943534026,2.3003507072893763,2.5923603949743805,2.3357658503236713,3.229135663200745,-2.38160244677328,0.0937484685102213,0.5733466247963637,0.5283139743002335,-1.9213107514720025,0.12084665391115085,0.22538434459431797,0.20659791068936306,-2.256715432045743,1.0990443807046928,1.2866196600847735,1.082482847874335,0.0459333040020571,0.15084618802718183,0.12303366509086011,0.010542285054841184,0.00931165739941933,0.008987636244000105,5.009617228426561,0.15246711482120154,0.050822371607067186,0.7115132024989406,0.10164474321413437,0.15479724805010595,0.05159908268336865,0.722387157567161,0.1031981653667373,0.1528149390235915,0.050938313007863834,0.7131363821100937,0.10187662601572767,-0.0009139996813460936,Periódico simple,9.479694604873657
3.711841470838356,1.7892841741467884,1.5304953476688015,1.6879682359891186,3.7143767002648524,1.2439173732195283,1.84535928427227,1.9056186538003035,3.1221126060167514,-1.8574312132317397,0.08099374073837418,0.4991811283930981,0.5426542212491171,-1.840814496570159,0.09612576680149876,0.366125126276465,0.2970066529199089,-1.7676674399941246,1.166773445692841,0.7288978926577011,0.7444986383289689,0.13704922896338592,0.08427534643647426,0.08042635334937218,0.0016821947962155396,0.009922106605097512,0.005620573370551278,3.9933018016947273,0.14910586379006407,0.049701954596688025,0.6958273643536323,0.09940390919337605,0.1584769680315138,0.052825656010504596,0.7395591841470643,0.10565131202100919,0.15784514392504517,0.05261504797501507,0.7366106716502108,0.10523009595003013,0.0014299362681127995,Periódico complejo,8.986941576004028
3.0168623637376366,2.737442223632642,2.3697638003586046,2.6097214136339546,3.459929086041566,2.487617695211129,2.9450543569591963,2.0870162530251712,3.5109177347442504,-2.301881933299018,0.1014900337569563,0.36486785313146386,0.24051160054532872,-2.02833108555258,0.24652782811534354,0.17431141663826283,0.4622533000176121,-2.4346717336535755,1.0859877048490065,1.281359535306382,1.4796681930714641,0.15505034090593287,0.05654122637633603,0.1118165164964061,0.0028463648375186184,0.003849897089827003,0.0009944157648038368,4.030866288605949,0.15122845187086195,0.050409483956953986,0.7057327753973557,0.10081896791390797,0.13910161317170705,0.04636720439056902,0.6491408614679662,0.09273440878113803,0.1416894598457188,0.047229819948572935,0.6612174792800211,0.09445963989714587,0.0014742893305134063,Periódico complejo,8.802873849868774
3.321615712795928,2.532928608648472,1.601441892161663,2.686884861197301,3.462039130907424,1.807048577300272,1.2761106594776603,2.2698523264905752,2.9969057860927335,-1.9684121006589805,0.38759939916096786,0.30720040005438776,0.5782263110882119,-1.870016205780536,0.3367520986116979,0.4435762146960439,0.5220551841325014,-2.3054801490999135,1.1194853587330054,1.079052241135117,0.806819911008613,0.06341373258586118,0.0470697707445657,0.056905572838750286,0.0021947584648175545,0.007398725498207774,0.006892388648508393,4.213090550326648,0.15072467719846946,0.050241559066156495,0.7033818269261909,0.10048311813231299,0.1440960943971205,0.048032031465706844,0.6724484405198957,0.09606406293141369,0.14566337135242013,0.04855445711747338,0.6797623996446273,0.09710891423494676,0.0028737939629023576,Periódico complejo,5.439657211303711
3.4478906682104675,3.2622149513797227,1.5960038743740441,1.5045437793073297,3.299688132470189,1.9424860075349808,1.99912880302558,2.2512690369106703,2.9558763638369845,-1.9790767204662365,0.18357228516266574,0.5075765210195282,0.3337154065476078,-2.132839059628642,0.4351555562738968,0.3240332991931621,0.388488076718556,-2.6028270557848154,1.1611240846105466,1.0778636735711442,0.7842330801048991,0.10344556345022018,0.1760103073168736,0.1678433522188256,0.0086408169737166,0.004624941075354395,0.009657144943765184,4.764871449728928,0.14824269433855736,0.049414231446185786,0.691799240246601,0.09882846289237157,0.15902327198267188,0.053007757327557296,0.742108602585802,0.10601551465511459,0.1448672824876241,0.048289094162541374,0.6760473182755791,0.09657818832508275,0.006500212075727515,Periódico complejo,5.201757192611694
3.130638047526932,1.6868063154416704,2.30892870914161,1.2985382395694054,2.8949385778351777,2.7583430662130364,1.5595709355471619,1.5404093621762527,3.403703520536695,-2.0021040228678615,0.4221171587272007,0.5039336664845242,0.10417517605105804,-2.044192241521082,0.4439029151033099,0.18922868070346427,0.14608123534389775,-2.296214556485064,0.909331068718475,0.8212297289657504,0.6996413765503514,0.08755240870035405,0.14093199768435635,0.10931544049429817,0.007809404186202392,0.009012671663529296,0.0018890402145538337,4.067775873817211,0.1645627303214983,0.05485424344049943,0.7679594081669919,0.10970848688099887,0.16305970836313607,0.05435323612104536,0.7609453056946349,0.10870647224209072,0.1599165167352021,0.053305505578400705,0.7462770780976098,0.10661101115680141,-inf,Punto fijo inestable,1.6984219551086426
3.7425102882432006,1.8583183429426844,2.096286590215753,1.5065193371626489,3.195169324496944,2.358256605902013,2.7937421824982156,2.6816354637490853,3.021318866020523,-1.8069470258496791,0.5495028009207106,0.1160752944805815,0.3028040161333077,-1.6594593503648067,0.48789032876231814,0.16552246040704333,0.4672467192554371,-2.0940301198589566,1.4113010353227993,0.7936580957328361,1.0876067599731547,0.056867696707975805,0.15689595168511605,0.14869768317947007,0.008394874702520634,0.001074854782712033,0.002730295388891149,4.965249214909301,0.1535122453784671,0.05117074845948904,0.7163904784328464,0.10234149691897808,0.16277066220462275,0.05425688740154092,0.7595964236215729,0.10851377480308184,0.15387835305512793,0.05129278435170931,0.7180989809239303,0.10258556870341862,0.0007841085924897261,Periódico simple,6.140464544296265
3.597565319952964,2.6801549283957056,2.9056501840492017,2.102775093763701,2.4485420333422225,1.6499462297975098,1.575244027623404,1.881296566532167,3.033274085247879,-2.007006673034443,0.22366034567894255,0.6039650309929685,0.3299341080500985,-1.86186062679891,0.10881454159233964,0.29784121124050134,0.5433686288793431,-2.432320215031676,1.081548492624229,0.8633721008596182,0.9110022823629172,0.09111414054444957,0.047742183082859796,0.16164880611641957,0.00940555911266407,0.010487563422093218,0.001094265159140348,4.988543054899502,0.16129837622912752,0.05376612540970918,0.7527257557359284,0.10753225081941836,0.1645756964194498,0.054858565473149934,0.7680199166240991,0.10971713094629987,0.1561673129442429,0.05205577098141431,0.7287807937398002,0.10411154196282862,3.966061103407194e-05,Periódico simple,5.920692205429077
3.4345412580818886,1.9811387333576393,1.6102503422569054,1.6641214529555644,2.884025173090197,1.3715917003123352,1.902985683084689,1.9483681724933013,3.8801411992455193,-1.7328337907591325,0.49563257626618723,0.11562049344738501,0.1531413752645776,-2.4439403615149238,0.17520653095768146,0.18567510618875727,0.408538728848976,-1.8834682042691882,0.8103563098699444,1.2429134920989287,0.9913300712064199,0.08873015461733158,0.13330726883658783,0.05083937809292847,0.007352747555079086,0.005750457927619134,0.0066345340101630545,4.2121302602801824,0.14903421026406521,0.04967807008802175,0.6954929812323043,0.0993561401760435,0.1606825798675047,0.05356085995583491,0.7498520393816887,0.10712171991166981,0.14363700072007365,0.04787900024002456,0.6703060033603437,0.09575800048004912,-0.0008946332817153089,Periódico simple,5.677965402603149
3.220531583778975,2.5107760392356573,1.6280468322049033,1.991036385804953,3.8009193746318655,1.6257570155612213,1.5774212417460811,2.345937933400023,3.2292050363660607,-1.830353781362682,0.5489279838164526,0.14331473123278046,0.22558605171168913,-2.7851173192621754,0.5107367500981322,0.2842878662002788,0.506132667188881,-2.0477074260581865,0.8619372836651119,1.1151127042388846,0.7910059821699112,0.1608883825597827,0.055984083987293355,0.14888364685375466,0.0010352531436214642,0.008059275624234523,0.0012027300003950262,3.303574392499956,0.1619466437175684,0.05398221457252281,0.7557510040153191,0.10796442914504562,0.16233624486672105,0.05411208162224035,0.7575691427113649,0.1082241632444807,0.1602957844891669,0.053431928163055635,0.7480469942827788,0.10686385632611127,0.001035110372220203,Periódico complejo,5.69013237953186
2.868839888147385,2.4386889326790975,2.6715996121516565,1.351088229506097,3.36720638691932,2.345308413586128,1.9593955224132533,1.703286829646795,3.5143464750951807,-2.472850234661597,0.6032742127293917,0.4734992797352064,0.5264095759025559,-1.6783508987312574,0.10611750080438004,0.49933379047860454,0.27603947298120046,-2.4863872528189104,1.0468462869731585,1.228177878633069,1.1118347370046504,0.10425362000237443,0.08300359852914609,0.10533521895500209,0.009854751175925991,0.00991063238421499,0.01072394442823058,4.383750481933868,0.14748758142511456,0.049162527141704854,0.6882753799838679,0.09832505428340971,0.14187477947541358,0.0472915931584712,0.6620823042185967,0.0945831863169424,0.15654034482557447,0.05218011494185816,0.7305216091860142,0.10436022988371632,-0.0001317781925562764,Periódico simple,5.504194259643555
3.088269545934942,1.987703674351989,1.5386807596143257,2.6373959156836584,3.4885431410935754,2.444200510989459,1.4683811250424765,1.6640608502139602,3.0849353368470873,-2.454352506660517,0.48269519915180403,0.10892712179380211,0.40651846088867216,-2.0464534965230903,0.09887893493343809,0.17142731923299082,0.3461209858743762,-1.850661729153777,0.9996174117079589,0.6520139740863811,1.3706844355015433,0.11884196630127182,0.1803919287354915,0.13980602014907778,0.0071759907241543104,0.010162802050018554,0.001191125198942461,3.387651914617742,0.14659265862845555,0.04886421954281852,0.6840990735994592,0.09772843908563704,0.16064493250732034,0.05354831083577345,0.7496763517008282,0.1070966216715469,0.15246758110220757,0.05082252703406919,0.7115153784769686,0.10164505406813838,0.00037647483424417777,Periódico simple,4.549685716629028
3.3350071205373006,2.530892771515342,2.6935116127099477,1.4958659825153704,3.4008692899741115,2.331593861427966,1.6767625219288105,2.470222772725089,2.947637150998924,-1.930212706238117,0.23213674290139175,0.49366513399091405,0.5321212486875254,-2.0442438260553644,0.45199401845303067,0.4884129035627892,0.5036873269316829,-1.9081177968197738,1.087207455739244,1.3225285144191943,0.7676337048649053,0.052505091434971785,0.05710808850315238,0.05261463450632231,0.009021392583376945,0.00932535459144437,0.0008817897853105703,4.140458209890839,0.14106656192056954,0.04702218730685652,0.6583106222959912,0.09404437461371304,0.1501206177956926,0.05004020593189754,0.7005628830465656,0.10008041186379509,0.13999799636226415,0.04666599878742139,0.6533239830238994,0.09333199757484278,-0.0018584205983390178,Periódico simple,5.624650478363037
3.932699345172347,2.98665721810512,2.1771448622023666,1.3672995142856965,3.1686986196944016,1.9854611364048562,1.6150582742712452,1.981402131590091,3.6918421506880117,-2.1638648275069903,0.3350292317184871,0.4518134286166908,0.3038454315123068,-1.7592804153212669,0.40436037116336765,0.45645397026361134,0.5402079900670472,-1.9812252812371558,0.7177196849534657,1.1644009587644928,1.40819293902243,0.11797107476622094,0.15099641582238962,0.0497380640693211,0.011087249768001824,0.005370928467526736,0.009995598167515076,3.7492587465857676,0.1471975789906752,0.049065859663558406,0.6869220352898177,0.09813171932711681,0.15487580162764825,0.05162526720921609,0.7227537409290251,0.10325053441843218,0.14717532720653903,0.049058442402179686,0.6868181936305154,0.09811688480435937,-0.002078489284702596,Periódico simple,5.649187326431274
2.834506356927638,2.4268020420867433,1.5185271925401722,1.8638357655452014,3.4275042653689467,2.5675266215828865,2.7891292155789156,2.0642536400701457,2.2554084884663594,-1.8523521834081986,0.425301521794453,0.2077034665113645,0.5331765895109468,-2.205544629606176,0.4937685339220511,0.458265517674878,0.13610767438428592,-2.751556117401127,0.8228501939737807,0.9306695271858668,1.0632096926062478,0.1460474634015749,0.05098398703295642,0.14488708975325226,0.008797214740426655,0.010178728893702393,0.005476618349020653,4.9400986248937695,0.1504592970073453,0.050153099002448444,0.7021433860342782,0.10030619800489689,0.1436912272421199,0.04789707574737331,0.6705590604632262,0.09579415149474663,0.14537391172112685,0.04845797057370896,0.6784115880319253,0.09691594114741792,-0.0007245540148172911,Periódico simple,5.513263463973999
3.3332997357552263,3.3411557615474154,2.4758174918668274,1.736362090903401,3.2213984703151626,2.514665990264108,2.122575186901198,1.4034624632063788,3.563512167366806,-1.986030904848128,0.08400896278211864,0.09338583335798714,0.43741492922792546,-2.321303448694726,0.529280429051272,0.3947246532880122,0.2907036034852589,-1.7395353580256905,1.195380710741252,1.1195246099312897,0.9432077838977704,0.04826564173689174,0.13914498291229643,0.0981750194469349,0.008987560942229128,0.0010108791512800027,0.00391580580418257,4.522027999942142,0.1402983613331021,0.04676612044436738,0.6547256862211432,0.09353224088873476,0.13980941249844356,0.04660313749948119,0.6524439249927365,0.09320627499896238,0.16018348402658777,0.05339449467552926,0.7475229254574096,0.10678898935105852,-0.0012002736082262738,Periódico simple,7.085943937301636
3.290055399833104,2.47805549741537,2.7968821404691426,1.5495708571797984,3.355735933471775,1.376022320212282,2.204300254428905,2.238892286007192,2.6190978269858896,-2.4312591440227123,0.10428948259956239,0.5179911080265156,0.5472580133075868,-1.7462235999609708,0.5369305057625305,0.10428330691224913,0.22336776421075488,-2.2353098900465995,1.0826122190900451,0.7395274032918405,1.0684816478863626,0.06287934273608993,0.0543604827975414,0.18110729992566274,0.0064660280135837595,0.0010186735002577394,0.0010974531949566645,3.8458143003375156,0.15153999908556676,0.05051333302852226,0.7071866623993115,0.10102666605704452,0.14477912556356187,0.04825970852118729,0.675635919296622,0.09651941704237459,0.14061194506218663,0.04687064835406222,0.656189076956871,0.09374129670812444,0.0009069946334289162,Periódico simple,5.889154672622681
3.419945670642476,2.272653105654875,2.785088501095193,1.5987753802590445,2.992744813249753,2.2754262905145692,1.7742893046939257,2.3490974132610325,3.0627652859420462,-2.4623454303360583,0.48464407762742967,0.4857912090887699,0.1974933521531227,-2.139038836127637,0.4049397423826365,0.5798966547070727,0.3998657749242628,-2.4369609709819877,1.0453973292497971,0.9315623377221496,1.009556573028148,0.05634317867648683,0.07854005411704926,0.07775702631755035,0.0009904340382936336,0.000944060224417506,0.0011818071187001068,5.20845937029352,0.1449399563862118,0.04831331879540393,0.676386463135655,0.09662663759080786,0.152958384347181,0.050986128115727,0.713805793620178,0.101972256231454,0.14777471998364744,0.04925823999454915,0.689615359923688,0.0985164799890983,-0.0013126085784498345,Periódico simple,5.593585252761841
2.938203043454101,1.6229506205118884,3.1522821583755083,1.6573379084197395,3.2195621608384637,1.6247389205755551,3.0376476356950577,2.37575759523964,3.3161168014410545,-2.203525219206881,0.3958609645831497,0.5006879032251915,0.1698078166839479,-2.4035131338279196,0.08410602729185962,0.09918228014169095,0.3357880850596318,-2.531941513288981,0.7154340836066243,1.2846798456977397,0.6761966747525736,0.11154912511977652,0.10131800210520137,0.08467071233297357,0.0009867075349797466,0.0071373768477241166,0.011619990274237078,4.563835979852799,0.15074817000699062,0.05024939000233021,0.7034914600326229,0.10049878000466042,0.16385450542527832,0.05461816847509278,0.7646543586512988,0.10923633695018556,0.1577329855682723,0.05257766185609078,0.7360872659852707,0.10515532371218156,0.0008518430950819336,Periódico simple,4.918704271316528
